,id,dataset,p_training,model,r2,rmse,n_test,mll,n_train
152,33,aav,0.175,Pairwise,0.7116727952343179,1.644449494913992,10000,-14751.90634765625,7382
153,34,aav,0.2,Pairwise,0.7181964682651947,1.6244225722685222,10000,-16685.6783203125,8467
154,35,aav,0.2,Pairwise,0.7182502766636084,1.624743357015258,10000,-16454.63203125,8262
155,36,aav,0.2,Pairwise,0.714914618950234,1.6243031866950108,10000,-16778.89375,8405
156,37,aav,0.25,Pairwise,0.7243374813371951,1.6131618634978275,10000,-20422.0353515625,10447
157,38,aav,0.25,Pairwise,0.7268288990804984,1.6049920726614173,10000,-20634.447265625,10535
158,39,aav,0.25,Pairwise,0.7347075106258889,1.5819738819686602,10000,-20717.627734375,10532
159,40,aav,0.3,Pairwise,0.7321314427247214,1.5853538658914028,10000,-24837.715234375,12747
160,41,aav,0.3,Pairwise,0.7362770438672662,1.572380731360003,10000,-24737.6251953125,12696
161,42,aav,0.3,Pairwise,0.7400287388634904,1.5600135888823843,10000,-24632.741015625,12657
162,43,aav,0.4,Pairwise,0.7503735333324076,1.524379361631952,10000,-32522.126171875,16917
163,44,aav,0.4,Pairwise,0.7515561634527048,1.5218125805225233,10000,-32316.5171875,16783
164,45,aav,0.4,Pairwise,0.7458545330776929,1.5364389901869946,10000,-32602.429296875,17027
165,46,aav,0.5,Pairwise,0.75182029131731,1.5284211440574178,10000,-40113.823828125,21118
166,47,aav,0.5,Pairwise,0.7595624541373669,1.5139390357071207,10000,-40053.282421875,21022
167,48,aav,0.5,Pairwise,0.7567019153531358,1.5074983179140828,10000,-40108.071875,21053
168,49,aav,0.6,Pairwise,0.7613495286547763,1.4957247758588197,10000,-47889.44453125,25536
169,50,aav,0.6,Pairwise,0.7652822504028967,1.4840916632482695,10000,-47996.85703125,25441
170,51,aav,0.6,Pairwise,0.7634283980672081,1.4945712530168198,10000,-47910.65078125,25452
171,52,aav,0.7,Pairwise,0.7669365504998598,1.4760026555236252,10000,-55588.460546875,29818
172,53,aav,0.7,Pairwise,0.7679998902221578,1.4698643479269096,10000,-55101.155078125,29548
173,54,aav,0.7,Pairwise,0.7654121140449861,1.4721700398963153,10000,-55326.144921875,29576
174,55,aav,0.8,Pairwise,0.7687684086995058,1.4858131640178562,8484,-62743.386328125,33845
175,56,aav,0.8,Pairwise,0.7786110395037233,1.4344238675840155,8429,-63042.868359375,33900
176,57,aav,0.8,Pairwise,0.7710708821372596,1.4743951983997303,8524,-62676.355078125,33805
177,58,aav,0.9,Pairwise,0.7711939279693815,1.4442317418321475,4352,-70150.1203125,37977
